Código,Nome,Enderezo,Concello,Provincia,Cód. postal,Teléfono,Tipo de centro,COORDENADA_X,COORDENADA_Y,TITULARIDADE,ENSINO_CONCERTADO,DEPENDENTE
15000016,CEIP Plurilingüe San Marcos,Campo da Feira s/n,Abegondo,A Coruña,15318,881880201,CEIP,43.2291831970215,-8.2865800857544,Pública,Non,Si
15000107,CEIP A Maía,"Rúa Peregrina, s/n (Bertamiráns)",Ames,A Coruña,15220,881866002,CEIP,42.8674850463867,-8.65734195709229,Pública,Non,Si
15000132,CPR Plurilingüe Alca,Lugar Biduído de Arriba 36,Ames,A Coruña,15895,981531103,CPR,42.8463249206543,-8.60072898864746,Privada,Si,Non
15000338,CPI As Mirandas,Avenida Celso Emilio Ferreiro 4,Ares,A Coruña,15624,881930020,CPI,43.4293632507324,-8.24617290496826,Pública,Non,Si
15000363,CEIP Ponte dos Brozos,"Avenida Arsenio Iglesias, 34 (Sabon)",Arteixo,A Coruña,15142,881960506,CEIP,43.3069381713867,-8.51033306121826,Pública,Non,Si
15000545,EMUSPR Presto Vivace,"Rúa Posse, 37, 1º",A Coruña,A Coruña,15009,981131545,EMUSPR,43.354419708252,-8.40063953399658,Privada,Non,Non
15000569,CEIP San Xosé Obreiro,"Travesa de Meiras, s/n (Meicende)",Arteixo,A Coruña,15140,881880214,CEIP,43.3453559875488,-8.44711875915527,Pública,Non,Si
15000600,CPR Plurilingüe Ntra. Sra. del Rosario,Rúa Carmen 22,Arzúa,A Coruña,15810,981501393,CPR,42.926342010498,-8.16463375091553,Privada,Si,Non
15000612,CEIP de Arzúa,Rúa Baltasar Pardal s/n,Arzúa,A Coruña,15810,981500291,CEIP,42.9297142028809,-8.15723037719727,Pública,Non,Si
15001033,CFEA de Guísamo,Lugar de Bos 14,Bergondo,A Coruña,15640,881881055,CFEA,43.3093795776367,-8.27841281890869,Pública,Non,Non
15001070,CPI de Cruz do Sar,Rúa A Senra 33,Bergondo,A Coruña,15165,881960215,CPI,43.3197364807129,-8.22661972045898,Pública,Non,Si
15001112,CPR Plurilingüe Nuestra Señora del Carmen,Avenida de Castela 146,Betanzos,A Coruña,15300,981770452,CPR,43.2708854675293,-8.20485591888428,Privada,Si,Non
15001124,CEIP Francisco Vales Villamarín,Rúa Carregal 4,Betanzos,A Coruña,15300,881880237,CEIP,43.2815322875976,-8.218994140625,Pública,Non,Si
15001136,IES Francisco Aguiar,Avenida Da Coruña 15,Betanzos,A Coruña,15300,881960165,IES,43.2824897766113,-8.21709442138672,Pública,Non,Si
15001148,IES As Mariñas,Avenida da Coruña s/n,Betanzos,A Coruña,15300,881880254,IES,43.2834777832031,-8.21562480926514,Pública,Non,Si
15001151,EMUSPR de Vedra,Santa Cruz de Ribadulla,Vedra,A Coruña,15880,981512291,EMUSPR,42.7795524597168,-8.42663192749023,Privada,Non,Non
15001239,CPI Armando Cotarelo Valledor,"Campo do Rosario, s/n (Gandara)",Boimorto,A Coruña,15818,981516245,CPI,43.0031852722168,-8.13134765625,Pública,Non,Si
15001367,CEIP Plurilingüe de Abanqueiro,Rúa Exipto 108,Boiro,A Coruña,15938,881866535,CEIP,42.6383171081543,-8.85952091217041,Pública,Non,Si
15001471,CEIP Plurilingüe Praia Xardín,Rúa Praia Xardin s/n,Boiro,A Coruña,15930,881866545,CEIP,42.6426734924316,-8.89167308807373,Pública,Non,Si
15001616,CEIP de Escarabote,Lampón (Santiago),Boiro,A Coruña,15992,881866553,CEIP,42.6381187438965,-8.90697288513184,Pública,Non,Si
15001665,CPI Plurilingüe Antonio Orza Couto,O Forte,Boqueixón,A Coruña,15881,881866783,CPI,42.8253746032715,-8.41660213470459,Pública,Non,Si
15001744,EEI dos Ánxeles,Rúa da Fonte 1,Brión,A Coruña,15280,981509977,EEI,42.8500366210937,-8.67573356628418,Pública,Non,Si
15001811,EEI de Sabaxáns,Bastavales (San Xulián),Brión,A Coruña,15280,699367595,EEI,42.8266639709473,-8.65910243988037,Pública,Non,Si
15001847,CEIP Plurilingüe de Pedrouzos,Paseo Pedrouzos s/n,Brión,A Coruña,15865,881866078,CEIP,42.8619995117188,-8.67707443237305,Pública,Non,Si
15001926,CPI As Revoltas,Lugar A Carballa 17,Cabana de Bergantiños,A Coruña,15115,881880283,CPI,43.2193870544434,-8.93081760406494,Pública,Non,Si
15002025,CEIP Plurilingüe Eladia Mariño,Rúa Barreiro 14,Cabanas,A Coruña,15622,981431848,CEIP,43.4258270263672,-8.17235279083252,Pública,Non,Si
15002050,CEIP O Areal,Rúa Eugenio Lopez s/n,Camariñas,A Coruña,15123,881880305,CEIP,43.1339263916016,-9.1828031539917,Pública,Non,Si
15002062,CEIP de Camelle,"O Areal, 13  (Camelle)",Camariñas,A Coruña,15121,981710520,CEIP,43.1791076660156,-9.09025573730469,Pública,Non,Si
15002086,CEIP Plurilingüe de Ponte do Porto,Rúa O Allo s/n,Camariñas,A Coruña,15121,881880316,CEIP,43.1380996704101,-9.12295436859131,Pública,Non,Si
15002165,CEIP Plurilingüe Wenceslao Fernández Flórez,Rúa Wenceslao Fernández Flórez 16,Cambre,A Coruña,15660,881880320,CEIP,43.2917137145996,-8.34597778320313,Pública,Non,Si
15002566,CPR Plurilingüe Artai,"Estrada RAZO Km 1,2",Carballo,A Coruña,15100,981703260,CPR,43.2251358032226,-8.69448280334473,Privada,Si,Non
15002578,CEIP Fogar,Rúa Vila de Ordes s/n,Carballo,A Coruña,15100,981700294,CEIP,43.2191009521484,-8.68417167663574,Pública,Non,Si
15002581,IES Alfredo Brañas,Rúa Vila de Corcubión s/n,Carballo,A Coruña,15100,981700911,IES,43.217155456543,-8.6851110458374,Pública,Non,Si
15002591,IES Monte Neme,Rúa Nacente 29,Carballo,A Coruña,15106,881960050,IES,43.2122917175293,-8.70439052581787,Pública,Non,Si
15002670,CEIP Canosa-Rus,Braña s/n,Coristanco,A Coruña,15147,881880382,CEIP,43.1621932983398,-8.69147109985352,Pública,Non,Si
15002761,CEIP Plurilingüe de Carnota,Praza de San Gregorio 20,Carnota,A Coruña,15293,881866796,CEIP,42.8205871582031,-9.0872106552124,Pública,Non,Si
15002852,CEIP do Pindo,Estrada de Muros-O Pindo,Carnota,A Coruña,15296,881866087,CEIP,42.8941230773926,-9.13516330718994,Pública,Non,Si
15003017,CEIP de Tabeaio,Lugar Esperón s/n,Carral,A Coruña,15182,981670396,CEIP,43.2496871948242,-8.35778522491455,Pública,Non,Si
15003054,CEIP Nicolás del Río,Rúa Lopez Corton s/n,Cedeira,A Coruña,15350,881930091,CEIP,43.6593818664551,-8.05452346801758,Pública,Non,Si
15003200,CPR Plurilingüe Manuela Rial Mouzo,Rúa da Mariña 7,Cee,A Coruña,15270,981745078,CPR,42.9515495300293,-9.18637847900391,Privada,Si,Non
15003212,IES Agra de Raíces,Rúa Buenaventura Castro Rial,Cee,A Coruña,15270,881880486,IES,42.9579925537109,-9.18631935119629,Pública,Non,Si
15003224,IES Fernando Blanco,Avenida Fernando Blanco 99,Cee,A Coruña,15270,881880465,IES,42.9550247192383,-9.18651580810547,Pública,Non,Si
15003248,CEIP Plurilingüe Vila de Cee,Rúa DA ESCOLA (ESCABANAS) 9,Cee,A Coruña,15270,881880455,CEIP,42.9585266113281,-9.19199466705322,Pública,Non,Si
15003376,CPI Plurilingüe O Cruce,Campo da Feira,Cerceda,A Coruña,15185,881880500,CPI,43.1887283325195,-8.47775459289551,Pública,Non,Si
15003534,CEIP da Barqueira,Barqueira Vella,Cerdido,A Coruña,15569,881930105,CEIP,43.6066932678223,-7.95009994506836,Pública,Non,Si
15003789,CEIP Praia de Quenxe,Rúa Maruja Mallo 18,Corcubión,A Coruña,15130,881880532,CEIP,42.9361801147461,-9.19109439849854,Pública,Non,Si
15003807,CEIP de Bormoio-Agualada,Campo da feira s/n,Coristanco,A Coruña,15148,881880546,CEIP,43.157657623291,-8.80380439758301,Pública,Non,Si
15003881,CPI Alcalde Xosé Pichel,"Rúa Traba, 88 (San Roque)",Coristanco,A Coruña,15147,881880536,CPI,43.1904182434082,-8.73583698272705,Pública,Non,Si
15004009,CPR Plurilingüe Calasancias,Estrada dos Fortes 11,A Coruña,A Coruña,15011,981256429,CPR,43.3716239929199,-8.42946910858154,Privada,Si,Non
15004010,CPR Calasanz - PP Escolapios,Estrada dos Fortes 10,A Coruña,A Coruña,15011,981253684,CPR,43.3727722167969,-8.42938899993897,Privada,Si,Non
15004046,CPR Cid,Ronda de Nelle 143,A Coruña,A Coruña,15010,981255244,CPR,43.3645553588867,-8.4185209274292,Privada,Si,Non
15004061,CPR Cervantes,Rúa Ramon do Cueto 23,A Coruña,A Coruña,15002,981204648,CPR,43.376220703125,-8.40015888214111,Privada,Si,Non
15004083,CPR Plurilingüe Compañía de María,Rúa Calvo Sotelo 2,A Coruña,A Coruña,15011,981250350,CPR,43.3668785095215,-8.41395568847656,Privada,Si,Non
15004101,CPR Plurilingüe Cristo Rey,Lugar Elviña 149,A Coruña,A Coruña,15009,981287530,CPR,43.3363037109375,-8.40043640136719,Privada,Si,Non
15004125,CPR Eiris,Rúa Castaño de Eirís 1,A Coruña,A Coruña,15009,981284400,CPR,43.3406791687012,-8.39512634277344,Privada,Non,Non
15004198,CPR Plurilingüe Hijas de Jesús,Avenida NUEVA YORK 5,A Coruña,A Coruña,15008,981285877,CPR,43.3303642272949,-8.4041748046875,Privada,Si,Non
15004204,IES Rosalía Mera,Rúa Archer M. Huntington 24,A Coruña,A Coruña,15011,981252600,IES,-8.42169666299998,43.372447968,Pública,Non,Non
15004231,CPR Plurilingüe Karbo,"Rúa Ramon Cabanillas, 2 - 1º",A Coruña,A Coruña,15007,981236179,CPR,43.3521385192871,-8.41322708129883,Privada,Si,Non
15004265,CPR Plurilingüe Liceo La Paz,Avenida Sebastián Matínez Risco 12,A Coruña,A Coruña,15009,981286122,CPR,-8.40229797400002,43.341567993,Privada,Si,Non
15004356,CPR Nebrija Torre de Hércules,Praza Ángel Ron Fraga (Médico) 9,A Coruña,A Coruña,15004,981259006,CPR,43.3647613525391,-8.41379833221436,Privada,Si,Non
15004435,CPR Plurilingüe Padres Franciscanos,Avenida Calvo Sotelo 41,A Coruña,A Coruña,15004,981262606,CPR,-8.41378212000001,43.363910675,Privada,Si,Non
15004460,CPR Plurilingüe Peñarredonda,Rúa Ginebra 3,A Coruña,A Coruña,15009,981286533,CPR,43.3315620422363,-8.40087413787842,Privada,Si,Non
15004526,CPR Plurilingüe Sagrado Corazón,Rúa Mª Ana Mogas Fontcuberta 9,A Coruña,A Coruña,15008,981293250,CPR,43.3286476135254,-8.40499496459961,Privada,Si,Non
15004538,CPR Plurilingüe Salesiano San Juan Bosco,Rúa Hospital 14,A Coruña,A Coruña,15002,981203550,CPR,43.3734817504883,-8.40260696411133,Privada,Si,Non
15004642,CPR Plurilingüe Santa María del Mar,Avenida do Pasaxe 69,A Coruña,A Coruña,15006,981283000,CPR,43.3355674743652,-8.38889312744141,Privada,Si,Non
15004654,CPR Plurilingüe Santo Domingo,Praza de Santo Domingo 1A,A Coruña,A Coruña,15001,981205850,CPR,43.3701934814453,-8.39132881164551,Privada,Si,Non
15004745,CEIP Plurilingüe Anxo da Garda,"Rúa Monte das Moas, 8-10",A Coruña,A Coruña,15009,881960778,CEIP,43.351505279541,-8.39166069030762,Pública,Non,Si
15004770,CPR Plurilingüe Esclavas Sagrado Corazón de Jesús,Rúa Paseo de Ronda 57,A Coruña,A Coruña,15011,981251800,CPR,43.3699913024902,-8.41533470153809,Privada,Si,Non
15004782,CPR Plurilingüe La Grande Obra de Atocha,Rúa BALTASAR PARDAL VIDAL 1,A Coruña,A Coruña,15001,981222542,CPR,43.3734703063965,-8.39619636535645,Privada,Si,Non
15004794,CPR Plurilingüe Fogar de Santa Margarida,Rúa VALLE INCLAN 3,A Coruña,A Coruña,15011,981251090,CPR,43.3662185668945,-8.41393184661865,Privada,Si,Non
15004861,CEEPR Nosa Señora De Lourdes - Aspronaga,Rúa Perez Lugin 10,A Coruña,A Coruña,15011,981251188,CEEPR,43.366153717041,-8.41636276245117,Privada,Si,Non
15004964,CEIP Plurilingüe Concepción Arenal,Rúa Marques de Amboage 2,A Coruña,A Coruña,15006,881880064,CEIP,43.3555145263672,-8.40514183044434,Pública,Non,Si
15004976,CEIP Curros Enríquez,Rúa Campo de Marte s/n,A Coruña,A Coruña,15002,881961090,CEIP,43.37646484375,-8.39884376525879,Pública,Non,Si
15004988,CEIP Eusebio da Guarda,Praza de Pontevedra 21,A Coruña,A Coruña,15003,981229264,CEIP,43.3686218261719,-8.40721225738525,Pública,Non,Si
15004991,CEIP Cidade Vella,Rúa Ferrerias 1,A Coruña,A Coruña,15001,881960701,CEIP,43.3713150024414,-8.39319515228272,Pública,Non,Si
15005002,IES Ramón Otero Pedrayo,Avenida Monelos 10 A,A Coruña,A Coruña,15008,881960960,IES,43.3478775024414,-8.40366077423096,Pública,Non,Si
15005014,CEIP Raquel Camacho,Rúa ANTONIO PEDREIRA RIOS 13-15,A Coruña,A Coruña,15010,981257154,CEIP,43.3633918762207,-8.42440032958984,Pública,Non,Si
15005026,CEIP Torre de Hércules,Praza San Xose Monte Alto s/n,A Coruña,A Coruña,15002,981202120,CEIP,43.3797187805176,-8.405592918396,Pública,Non,Si
15005038,CEIP Plurilingüe de Prácticas,Paseo de Ronda 47,A Coruña,A Coruña,15011,981255330,CEIP,43.3695411682129,-8.42121601104736,Pública,Non,Si
15005211,IES Salvador de Madariaga,Rúa Paseo de Ronda 49,A Coruña,A Coruña,15011,881960235,IES,43.370002746582,-8.42080116271973,Pública,Non,Si
15005221,IES Plurilingüe Eusebio da Guarda,Praza de Pontevedra 20,A Coruña,A Coruña,15003,881960060,IES,43.3683090209961,-8.40811061859131,Pública,Non,Si
15005233,IES Agra do Orzán,Rúa Alcalde Liaño Flores s/n,A Coruña,A Coruña,15010,881880080,IES,43.3626937866211,-8.42508411407471,Pública,Non,Si
15005245,IES Monelos,Rúa Montes 62,A Coruña,A Coruña,15009,881880041,IES,43.3494148254394,-8.40068912506104,Pública,Non,Si
15005257,IES Ramón Menéndez Pidal,Rúa Instituto Zalaeta,A Coruña,A Coruña,15002,981203000,IES,43.3736228942871,-8.39983940124512,Pública,Non,Si
15005269,IES Urbano Lugrís,Avenida de Arteixo,A Coruña,A Coruña,15007,881960715,IES,43.3505058288574,-8.41854190826416,Pública,Non,Si
15005270,CPR Afundación A Coruña,Rúa Ribadavia 4,A Coruña,A Coruña,15007,881963018,CPR,43.3587341308594,-8.41127300262451,Privada,Si,Non
15005300,IES Rafael Puga Ramón,Rúa Leopoldo Alas Clarín 4,A Coruña,A Coruña,15008,981080188,IES,43.3494873046875,-8.41105365753174,Pública,Non,Non
15005336,CEE Nosa Señora do Rosario,Rúa Ronda Camilo Jose Cela 2,A Coruña,A Coruña,15008,881961070,CEE,43.3478736877441,-8.40360260009766,Pública,Non,Si
15005361,CEIP Rosalía de Castro,Rúa Rio Avia s/n,A Coruña,A Coruña,15007,881960245,CEIP,43.3584594726562,-8.41318321228027,Pública,Non,Si
15005385,CEE María Mariño,Rúa As Xubias 15,A Coruña,A Coruña,15006,881961106,CEE,43.3439292907715,-8.38408088684082,Pública,Non,Si
15005397,IES Fernando Wirtz Suárez,Rúa Cabaleiros 1,A Coruña,A Coruña,15006,881960260,IES,0.0,0.0,Pública,Non,Si
15005506,EASD Pablo Picasso,Os Pelamios 2,A Coruña,A Coruña,15001,981225396,EASD,43.3749542236328,-8.39421081542969,Pública,Non,Si
15005518,CEIP María Pita,"Ronda de Camilo Jose Cela, 2  A (Elviña)",A Coruña,A Coruña,15008,981292235,CEIP,43.3472137451172,-8.4040470123291,Pública,Non,Si
15005521,CEIP Ramón de la Sagra,Ronda de Camilo Jose Cela 4,A Coruña,A Coruña,15008,981280208,CEIP,43.3460998535156,-8.4046049118042,Pública,Non,Si
15005579,IES Plurilingüe Elviña,Rúa San José de Calasanz 6,A Coruña,A Coruña,15008,881961061,IES,43.3451461791992,-8.41067218780518,Pública,Non,Si
15005701,CEIP Plurilingüe San Pedro de Visma,Rúa Lagares 12,A Coruña,A Coruña,15011,881960787,CEIP,43.3660926818848,-8.42784404754639,Pública,Non,Si
15005749,CIFP Universidade Laboral,Rúa Salvador Allende,Culleredo,A Coruña,15670,881960820,CIFP,43.3178939819336,-8.37664604187012,Pública,Non,Si
15005828,CEIP Plurilingüe de Tarrío,"As Paxariñas, 72 (Tarrio)",Culleredo,A Coruña,15189,881880556,CEIP,43.2891120910644,-8.37693881988525,Pública,Non,Si
15005853,CPR Plurilingüe A Ponte Pasaxe,Estrada de Fonteculler 72,Culleredo,A Coruña,15174,981661666,CPR,43.3282585144043,-8.38205146789551,Privada,Si,Non
15005877,CEIP de Teixeiro,Rúa Crego Barbazán 18,Curtis,A Coruña,15310,881880644,CEIP,43.1403846740723,-8.0344877243042,Pública,Non,Si
15005932,CEIP de Curtis,Rúa Alcalde Espiñeira s/n,Curtis,A Coruña,15310,881880647,CEIP,43.1222190856934,-8.14538097381592,Pública,Non,Si
15006353,CPR Plurilingüe Jorge Juan,Avenida do Tarrio 78,Fene,A Coruña,15500,981340109,CPR,43.4711799621582,-8.16969776153565,Privada,Si,Non
15006390,CPR Plurilingüe Jesús Maestro,Rúa EMILIO ANTON N.9,Ferrol,A Coruña,15401,981351318,CPR,43.4813194274902,-8.24140930175781,Privada,Si,Non
15006420,CPR Plurilingüe La Salle,Rúa Pardo Bazan s/n,Ferrol,A Coruña,15406,981318111,CPR,43.4824752807617,-8.20105743408203,Privada,Si,Non
15006432,CPR Tirso de Molina,Arce s/n,Ferrol,A Coruña,15401,981352109,CPR,43.482723236084,-8.23871612548828,Privada,Si,Non
15006456,CPR Plurilingüe Sagrado Corazón,Estrada de Castilla 160,Ferrol,A Coruña,15404,981371691,CPR,43.4908905029297,-8.21666812896729,Privada,Si,Non
15006481,CPR Plurilingüe Compañía de María,Rúa SAN AMARO 18,Ferrol,A Coruña,15403,981322796,CPR,-8.22914600399997,43.48449707,Privada,Si,Non
15006501,CPR Plurilingüe Cristo Rey,"A Coruña, 35 - 37",Ferrol,A Coruña,15401,981353060,CPR,43.4844932556152,-8.23639297485352,Privada,Si,Non
15006511,CPR Plurilingüe Santa Juana de Lestonnac,Rúa Nai Lestonnac s/n,Ferrol,A Coruña,15406,981311449,CPR,-8.20521545399998,43.485237122,Privada,Si,Non
15006547,CPR Plurilingüe San Rosendo,Rúa Pintor Maximo Ramos 11,Ferrol,A Coruña,15401,981357562,CPR,43.4824676513672,-8.24173641204834,Privada,Si,Non
15006596,CEEPR Nosa Señora do Chamorro,Lugar Camiño da calzada 16,Narón,A Coruña,15541,981363427,CEEPR,43.5605125427246,-8.21015548706055,Privada,Si,Non
15006602,CPR Belén,"Praza do Tronco, 1-3",Ferrol,A Coruña,15403,981312176,CPR,43.4900207519531,-8.22613143920898,Privada,Si,Non
15006638,CPR Ludy,Rúa Rio Lambre 6-8,Ferrol,A Coruña,15403,981311813,CPR,43.489429473877,-8.22685527801514,Privada,Si,Non
15006663,CEIP Cruceiro de Canido,Cruceiro de Canido s/n,Ferrol,A Coruña,15401,881930313,CEIP,43.4844245910644,-8.23919868469238,Pública,Non,Si
15006687,IES de Catabois,Estrada de Catabois s/n,Ferrol,A Coruña,15405,881930233,IES,43.5065803527832,-8.22056865692139,Pública,Non,Si
15006699,CEIP Plurilingüe Ángela Ruiz Robles,Vivendas Protexidas s/n,Ferrol,A Coruña,15403,881930312,CEIP,43.4873313903809,-8.22519207000732,Pública,Non,Si
15006729,CEE Terra de Ferrol,San Pedro de Leixa s/n,Ferrol,A Coruña,15405,881930187,CEE,43.5105323791504,-8.21435070037842,Pública,Non,Si
15006730,IES Sofía Casanova,Rúa O Galego Soto s/n,Ferrol,A Coruña,15403,981311500,IES,43.485897064209,-8.22219944000244,Pública,Non,Si
15006742,IES Concepción Arenal,Rúa Cuntis s/n,Ferrol,A Coruña,15403,881930170,IES,43.4877738952637,-8.228759765625,Pública,Non,Si
15006754,CIFP Ferrolterra,Avenida Ramón y Cajal s/n,Ferrol,A Coruña,15403,981333107,CIFP,43.486701965332,-8.22282695770264,Pública,Non,Si
15006778,CIFP Rodolfo Ucha Piñeiro,"Avenida Castelao, 64 (Caranza)",Ferrol,A Coruña,15406,881930145,CIFP,43.4811630249023,-8.20204544067383,Pública,Non,Si
15006791,IES Saturnino Montojo,Avenida Mac Mahon s/n,Ferrol,A Coruña,15403,881930225,IES,43.4797134399414,-8.22501564025879,Pública,Non,Si
15006845,CEIP Isaac Peral,Avenida Mac Mahon s/n,Ferrol,A Coruña,15403,881930210,CEIP,43.4807319641113,-8.22536373138428,Pública,Non,Si
15006882,CPR Plurilingüe Valle Inclán I,Estrada de Xoane n.170-172,Ferrol,A Coruña,15405,981330140,CPR,43.4962310791016,-8.23598575592041,Privada,Si,Non
15007230,CPR Ntra.Sra. del Carmen,Rúa Virxe das Areas 2,Fisterra,A Coruña,15155,981740428,CPR,42.9037742614746,-9.26222610473633,Privada,Si,Non
15007242,CEIP Mar de Fóra,Estrada do Faro s/n,Fisterra,A Coruña,15155,881880658,CEIP,42.9064521789551,-9.26512145996094,Pública,Non,Si
15007266,CEIP Areouta,Sardiñeiro de Abaixo,Fisterra,A Coruña,15153,881880664,CEIP,42.9439964294434,-9.23448657989502,Pública,Non,Si
15007400,CPI de Ponte Carreira,"Rúa do ensino, s/n - Ponte Carreira",Frades,A Coruña,15686,881880671,CPI,43.0202445983887,-8.25540161132813,Pública,Non,Si
15007621,CPI Plurilingüe Cabo da Area,Rúa Isidro Parga Pondal 45,Laxe,A Coruña,15118,881880709,CPI,43.2145195007324,-8.99325370788574,Pública,Non,Si
15007655,CEIP de Caión,Rúa Insua s/n,A Laracha,A Coruña,15145,881880694,CEIP,43.3203659057617,-8.60603141784668,Pública,Non,Si
15007886,CEIP Ramón Otero Pedrayo,Rúa Buenos Aires s/n,A Laracha,A Coruña,15145,881880686,CEIP,43.2467193603516,-8.59364700317383,Pública,Non,Si
15008039,CPI Plurilingüe Cernadas de Castro,A Silva 12/14,Lousame,A Coruña,15214,881866801,CPI,42.7735633850098,-8.85692024230957,Pública,Non,Si
15008301,IES Urbano Lugrís,Estrada Santo Hadrián s/n,Malpica de Bergantiños,A Coruña,15113,881880725,IES,43.3237266540527,-8.83340454101563,Pública,Non,Si
15008398,CEIP Francisco López Estrada,O Porto do Barqueiro,Mañón,A Coruña,15337,981414127,CEIP,-7.70488119100003,43.741764069,Pública,Non,Si
15008490,CEIP Víctor Sáenz,San Cosme de Antes 35,Mazaricos,A Coruña,15256,881866101,CEIP,42.9972877502441,-8.91258430480957,Pública,Non,Si
15008714,CPI Plurilingüe da Picota,Rúa Dolores González Jurjo 14,Mazaricos,A Coruña,15256,881866091,CPI,42.9360847473145,-8.99267768859863,Pública,Non,Si
15008805,CEIP de Melide Nº 1,Rúa E.Alvarez Carballido 2,Melide,A Coruña,15800,881866136,CEIP,42.916877746582,-8.01450443267822,Pública,Non,Si
15008817,IES de Melide,O Marquiño,Melide,A Coruña,15800,881866109,IES,42.9177474975586,-8.01108741760254,Pública,Non,Si
15008982,EEI de Olas,Olas (San Lourenzo),Mesía,A Coruña,15685,639527483,EEI,43.1087341308594,-8.30844974517822,Pública,Non,Si
15009007,EEI Visantoña,A Igrexa,Mesía,A Coruña,15685,881880762,EEI,43.136474609375,-8.30395221710205,Pública,Non,Si
15009071,CPI Castro Baxoi,Rúa Marismas s/n,Miño,A Coruña,15630,881880765,CPI,43.3517799377441,-8.20764541625977,Pública,Non,Si
15009081,CEIP de San Ramón,"Rúa Estrada da Feira, s/n (San Ramon)",Moeche,A Coruña,15563,881930330,CEIP,43.5660972595215,-8.01636600494385,Pública,Non,Si
15009241,CPI Plurilingüe Virxe da Cela,Lugar O Xestal S/N,Monfero,A Coruña,15619,981777606,CPI,43.3035278320312,-8.04591369628906,Pública,Non,Si
15009391,CEIP Santiago Apóstolo,Avenida Francisco Vizoso,Mugardos,A Coruña,15626,881930336,CEIP,43.4466171264648,-8.21929740905762,Pública,Non,Si
15009445,CEIP Plurilingüe Unión Mugardesa,Avenida Francisco Yañez Badia 1,Mugardos,A Coruña,15620,881930341,CEIP,43.4561767578125,-8.25302791595459,Pública,Non,Si
15009470,CPR Loyola,Curros Enriquez 8,Mugardos,A Coruña,15620,981470265,CPR,43.4585876464844,-8.24974536895752,Privada,Si,Non
15009597,CEIP de Vilarmide-Eduardo Noya,Lugar Vilarmide,Muxía,A Coruña,15124,881880798,CEIP,43.0384635925293,-9.17468929290772,Pública,Non,Si
15009676,CEIP Virxe da Barca,Rúa Enfesto 13,Muxía,A Coruña,15124,881880794,CEIP,43.1016082763672,-9.21547508239746,Pública,Non,Si
15009810,CEIP Plurilingüe Ricardo Tobío,Rúa Freixeiros 13,Muros,A Coruña,15240,881866814,CEIP,42.7877807617188,-8.98095893859863,Pública,Non,Si
15009998,CEIP Plurilingüe Ramón de Artaza y Malvárez,Rúa Valdexeria s/n,Muros,A Coruña,15259,881867360,CEIP,42.789249420166,-9.0653076171875,Pública,Non,Si
15010058,CPI do Feal,Rúa Río Seco (O Feal) s/n,Narón,A Coruña,15572,881938177,CPI,43.5258865356445,-8.18832778930664,Pública,Non,Si
15010071,CPR Jorge Juan,Rúa Marcial Calvo 1,Narón,A Coruña,15570,981383020,CPR,43.5154342651367,-8.15786361694336,Privada,Si,Non
15010137,CPR Ayala,Rúa Cristobal Colon 71,Narón,A Coruña,15407,981380394,CPR,43.4999237060547,-8.20545101165772,Privada,Si,Non
15010162,CEIP Plurilingüe Ponte de Xubia,Rúa do Foro (Ponte de Xubia) 32,Narón,A Coruña,15570,881938190,CEIP,43.5156860351562,-8.15642070770264,Pública,Non,Si
15010204,CPR Santiago Apóstol,Rúa Ferrol s/n,Narón,A Coruña,15570,981383851,CPR,43.4937438964844,-8.19963073730469,Privada,Si,Non
15010307,CEIP San Isidro,Rúa Roseira 1,Neda,A Coruña,15510,881930404,CEIP,43.4988212585449,-8.15754127502441,Pública,Non,Si
15010575,CEIP Plurilingüe O Coto,Rúa Rosalia Castro,Negreira,A Coruña,15830,881866821,CEIP,42.9115600585938,-8.73453807830811,Pública,Non,Si
15010681,CEIP Plurilingüe Alexandre Rodríguez Cadarso,Lugar A BARQUIÑA,Noia,A Coruña,15210,881866828,CEIP,42.8023643493652,-8.89434051513672,Pública,Non,Si
15010769,CPR Plurilingüe Maria Assumpta,Avenida Vizconde de San Alberto 32,Noia,A Coruña,15200,981820500,CPR,42.7762603759766,-8.89139938354492,Privada,Si,Non
15010794,CPR Plurilingüe Jaime Balmes,Rúa DEVESA DO MARQUÉS 16,Noia,A Coruña,15210,981820214,CPR,42.7938270568848,-8.87401390075684,Privada,Si,Non
15010812,IES Virxe do Mar,Avenida Rosalia Castro 1,Noia,A Coruña,15200,881866831,IES,42.7843055725098,-8.88857078552246,Pública,Non,Si
15010848,CEIP Felipe de Castro,Rúa Ramón Lira Castro 32,Noia,A Coruña,15200,881866170,CEIP,42.7755508422851,-8.89404392242432,Pública,Non,Si
15011002,CPR Plurilingüe Hijas de Cristo Rey,Avenida M. Hernandez 24,Oleiros,A Coruña,15176,981610050,CPR,43.3266983032226,-8.32703590393066,Privada,Si,Non
15011026,CEIP Plurilingüe da Rabadeira,Rúa do Ensino 3,Oleiros,A Coruña,15173,881960270,CEIP,43.3310852050781,-8.32442378997803,Pública,Non,Si
15011105,CEIP de Mesón do Vento,O Meson do Vento,Ordes,A Coruña,15689,881880894,CEIP,43.149658203125,-8.38070201873779,Pública,Non,Si
15011336,CEIP Alfonso D. Rodríguez Castelao,Rúa PARAISO s/n,Ordes,A Coruña,15680,881880881,CEIP,43.0732269287109,-8.40180015563965,Pública,Non,Si
